Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Known_Size,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDU50,5.75,0.07528708099999999,115.3176,OUT049,True,1.0010720261020747,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD22,10.0,0.100055625,113.3544,OUT018,True,0.9334195364594117,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG04,13.1,0.006061565,188.9898,OUT035,True,0.9221154425073901,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM08,10.1,0.053667516,223.0088,OUT049,True,0.9228711791924187,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI28,14.3,0.026194237000000002,79.0302,OUT027,True,0.925130820322212,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM57,11.65,0.07600299099999999,83.4908,OUT045,False,0.9241603446374992,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS17,18.6,0.080111611,94.6436,OUT027,True,0.9942317089117004,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX44,9.3,0.043141572,90.4172,OUT018,True,0.9260469351167128,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE03,19.6,0.024276035,45.3718,OUT045,False,0.9315179265332102,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT46,11.35,0.03093263,51.5008,OUT018,True,0.8515289794781551,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW60,5.44,0.017096552,178.137,OUT045,False,1.0010959160670598,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE44,14.65,0.172357491,50.8692,OUT017,False,0.9187966111965101,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT24,12.35,0.185824165,78.5328,OUT035,True,0.9105643578541265,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO20,12.85,0.152988295,253.7382,OUT017,False,0.926739453011338,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV47,17.1,0.059335346750000004,85.5566,OUT049,True,1.0,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ26,11.6,0.143897558,240.6222,OUT013,True,0.8740008662060432,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK48,7.445,0.037845086,75.5354,OUT017,False,0.9163661942014628,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX32,15.099999999999998,0.1748389,142.8786,OUT019,True,1.6148105871480478,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE56,17.25,0.278730642,63.2194,OUT019,True,1.6148105901776428,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRJ01,6.135,0.11550099900000001,161.1236,OUT018,True,0.9334195300276817,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.01478914,97.7384,OUT010,False,1.4641166561151409,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCN07,18.5,0.033938279,132.5284,OUT035,True,0.8745633828841648,9,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDI28,14.3,0.026299797000000003,79.4302,OUT013,True,0.9288589995164834,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO55,12.8,0.159394437,105.6938,OUT019,True,1.5315372017426938,28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDP46,15.35,0.08267721185714286,88.28299999999999,OUT046,True,1.0,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.10178907144444445,182.5292,OUT013,True,1.0,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD56,15.2,0.10377827,175.6054,OUT046,True,0.8747287876220589,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP12,9.8,0.045522854,35.0874,OUT017,False,1.0047208989922631,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT40,5.985,0.09533143300000001,125.5678,OUT027,True,0.9089743097917687,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV57,15.25,0.06591135366666667,179.766,OUT018,True,1.0,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ09,17.6,0.105472205,165.6868,OUT017,False,0.9348909861631491,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA07,7.55,0.030938774,121.0072,OUT035,True,0.8745634048316212,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV36,18.699999999999996,0.026174636,127.102,OUT027,True,0.8584743351105351,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ01,19.7,0.160671255,254.7014,OUT035,True,0.9988808333928376,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW46,13.0,0.070243155,65.7484,OUT013,True,0.9215224119487028,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW19,12.349999999999998,0.038313981000000004,109.95700000000001,OUT027,True,0.8704928751551924,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY01,11.8,0.17054823800000002,113.8834,OUT049,True,1.0006230380203376,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG60,20.35,0.060794097000000005,233.6616,OUT049,True,0.9310779316478435,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL22,16.85,0.036446751,90.3488,OUT049,True,0.9237238239430733,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRK01,7.63,0.061188147000000005,94.0436,OUT045,False,0.9241603461773782,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,15.75,0.05488482099999999,195.3452,OUT013,True,0.9974615941730897,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX12,18.2,0.026064486,241.8196,OUT046,True,0.9113964785589096,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR28,13.85,0.025936747000000003,164.921,OUT049,True,0.931077941648043,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH57,10.895,0.035949725,132.9284,OUT017,False,0.879676618124296,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC04,15.6,0.045168898,242.9854,OUT018,True,0.9260469261132291,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI06,11.3,0.04767798,181.46599999999998,OUT013,True,0.8740008592518366,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCY53,20.0,0.058812134,111.6544,OUT017,False,0.9184965859835568,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR22,19.35,0.018667601000000002,112.9544,OUT017,False,0.9348909584409686,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.087646694,221.5798,OUT013,True,0.9130817581872711,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO57,20.75,0.19033746,159.4578,OUT019,True,1.5315371960738176,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO56,10.195,0.045165795999999994,118.4808,OUT018,True,0.8782920651392533,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO58,19.6,0.039385518,164.8526,OUT027,True,0.9178236800589181,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ45,9.5,0.010914988,183.8608,OUT035,True,0.9134560052815641,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO60,20.0,0.034203092000000004,43.3086,OUT027,True,0.9174949148685951,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI34,10.65,0.085268317,229.7668,OUT049,True,0.9237238336289731,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ26,15.3,0.08435471300000001,215.5218,OUT027,True,0.8590085664466599,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV08,7.35,0.028571132000000003,40.8454,OUT013,True,0.9981057004808709,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0.037383778,179.7634,OUT018,True,0.9260469339059443,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX20,7.365,0.042354152,227.27200000000002,OUT027,True,0.9178236778931194,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG59,15.85,0.043410693,39.4164,OUT018,True,0.917050944963293,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN58,13.8,0.056872392,231.1984,OUT046,True,0.9990697443638997,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV48,9.195,0.051573903,79.8644,OUT013,True,0.920975190255568,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA15,9.3,0.016113019,248.8092,OUT017,False,0.9348909682284495,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI19,15.1,0.052295514,242.9512,OUT013,True,0.9112762378865821,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX19,19.1,0.09712786699999999,234.4958,OUT018,True,0.9334195306120618,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO52,11.6,0.077284566,172.4106,OUT049,True,1.0006230413674726,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO05,7.27,0.046653872,98.6384,OUT045,False,0.9315179196095074,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCP17,19.35,0.02775746,62.5168,OUT049,True,1.0004630912065593,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDK56,9.695,0.14232359387500002,186.7898,OUT010,False,1.0,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCG43,20.2,0.087476882625,94.1462,OUT046,True,1.0,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM59,5.880000000000001,0.003574698,154.6998,OUT027,True,0.917823638190543,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDA47,10.5,0.11733375,164.12099999999998,OUT017,False,0.9187966148183944,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY20,12.5,0.081684728,92.3488,OUT013,True,0.9215224129176627,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ22,9.395,0.07926174400000001,81.825,OUT019,True,1.6148105880674195,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB52,17.75,0.030410272999999998,256.0672,OUT013,True,0.9215224034314118,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCS29,9.0,0.069938838,264.8884,OUT017,False,0.8796766135301803,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRC12,17.85,0.037885682999999996,190.4188,OUT049,True,1.0006230307852428,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDP13,8.1,0.235183205,41.548,OUT019,True,1.5103918559301297,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRF23,4.61,0.123151947,175.2396,OUT018,True,0.9252808338365306,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB56,8.75,0.074565098,186.8556,OUT013,True,0.997416433895068,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ47,7.155,0.169137707,35.2874,OUT017,False,0.8796766148839348,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY39,5.305,0.05453738455555556,182.0608,OUT027,True,1.0,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY36,12.3,0.009429611999999999,71.33800000000001,OUT045,False,0.8765027377058204,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM17,7.93,0.07107667200000001,44.9086,OUT013,True,0.9288589834462282,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRN35,8.01,0.070234306,34.9532,OUT035,True,0.929456821663059,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK22,9.8,0.043663452,217.185,OUT010,False,1.5424471425862378,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI07,12.349999999999998,0.059110912,199.3426,OUT019,True,1.5991236796764186,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRK37,5.0,0.048764245428571426,190.453,OUT010,False,1.0,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCP05,19.6,0.042324556,150.9024,OUT010,False,1.5043151996299045,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCD42,16.5,0.012657493999999998,36.3506,OUT049,True,0.9143317515729654,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW11,12.6,0.048857925,61.0194,OUT049,True,0.931077926452087,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI14,14.1,0.09018502699999999,140.2496,OUT017,False,1.0047208958726517,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCY42,6.38,0.015186146000000001,144.947,OUT049,True,0.9237238045743794,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV26,20.25,0.08336489799999999,194.2794,OUT049,True,1.0,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX15,17.2,0.155541973,159.7578,OUT027,True,0.99423170592082,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG07,12.3,0.052502049,190.85299999999998,OUT046,True,0.9222899127971153,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC44,15.6,0.172596885,114.8518,OUT046,True,0.9216919891180869,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC47,15.0,0.118868155,229.4694,OUT035,True,0.8745633907915318,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK53,11.6,0.037639672,98.4042,OUT049,True,0.8636609536757582,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDY49,17.2,0.021031586,164.7184,OUT019,True,1.614810594365189,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM07,9.395,0.06996801799999999,83.9908,OUT019,True,1.6148105842996543,28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDR47,17.85,0.087963415,193.3794,OUT017,False,0.9275067666269667,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS59,14.8,0.043885147,108.757,OUT035,True,0.8745633955908454,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK47,7.905,0.064163983,229.9694,OUT049,True,0.9310779369367611,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ27,7.9350000000000005,0.017172236374999997,51.235,OUT019,True,1.0,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE36,5.26,0.04844184555555556,165.5868,OUT027,True,1.0,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM51,11.8,0.02592132,101.9674,OUT035,True,0.9221155082641619,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY48,14.0,0.023734872,103.2332,OUT046,True,0.9222899188261331,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA35,14.85,0.053921264,123.0072,OUT049,True,1.0006230411835388,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCL31,7.39,0.12077096300000001,143.447,OUT018,True,0.9260469369460093,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDC47,15.0,0.118791698,229.9694,OUT013,True,0.8740008642412564,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI26,5.9399999999999995,0.034717799,179.4344,OUT027,True,0.9178236958281375,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ16,19.7,0.041823046,108.0912,OUT045,False,0.924160348483102,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK15,10.8,0.164724567,98.4042,OUT010,False,1.4641166686316263,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCO53,16.2,0.174336148,184.0608,OUT027,True,0.9943202079418995,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG12,6.635,0.006295472,122.4098,OUT027,True,0.9943873956558197,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU28,19.199999999999996,0.093463546,189.1214,OUT027,True,0.8585272404862214,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI20,19.1,0.067520165,211.3586,OUT019,True,1.5315371930017723,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRN37,9.6,0.16118210300000002,165.3158,OUT010,False,1.419161472820335,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDD28,10.695,0.053296868,59.6904,OUT046,True,0.9028934862740691,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP31,21.1,0.161474419,62.9168,OUT035,True,0.998880838066977,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRD27,18.75,0.041740624,98.3042,OUT019,True,1.5801489618303954,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRF01,5.655,0.30654284800000003,147.3102,OUT019,True,1.5105123435546133,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRD25,6.135,0.079293753,111.286,OUT018,True,0.866234919797624,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDD53,16.2,0.044472637,43.3454,OUT017,False,0.8675312584257038,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ24,15.7,0.073816097,253.4724,OUT045,False,0.9154321392072247,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY49,17.2,0.012080016,164.4184,OUT017,False,0.9275067423303689,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP18,12.15,0.02859825,150.4708,OUT046,True,0.9222899286008238,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT07,5.82,0.076944658,257.133,OUT027,True,0.9091553266995419,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG46,8.63,0.055084019000000005,114.7518,OUT010,False,1.4641166578108866,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDH50,15.0,0.162093059,182.5266,OUT018,True,1.0032288269283942,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS40,15.349999999999998,0.024546147999999997,34.619,OUT019,True,1.5105123233148872,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ60,20.5,0.118783796,108.5596,OUT027,True,0.9095813731529074,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG38,8.975,0.052836075999999996,86.6224,OUT045,False,0.9238292948949841,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG31,12.15,0.037889224,64.7826,OUT035,True,0.8625574251380006,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS39,6.895,0.022587621000000002,143.7812,OUT017,False,0.9348910006746494,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL22,16.85,0.036213953,92.5488,OUT027,True,0.9178236805046006,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ20,8.325,0.029779207000000002,39.3138,OUT035,True,0.9294568319372455,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRB24,8.785,0.020693619,153.1656,OUT017,False,1.0047209133457047,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRI51,17.25,0.042037073,172.6764,OUT027,True,0.9172786793269829,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDJ60,19.35,0.062516602,163.9184,OUT035,True,0.9294568159544849,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB40,17.5,0.012620221000000001,144.8102,OUT010,False,1.5422992921129088,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO15,16.75,0.008615000000000001,72.4038,OUT017,False,0.8796765632985951,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI53,8.895,0.137618927,161.5236,OUT035,True,0.9294568221976028,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,7.71,0.04758869599999999,122.4756,OUT046,True,0.9222899181507122,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD54,21.1,0.050790917000000005,142.7786,OUT019,True,1.6148105890803641,28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDF28,15.7,0.037864721000000004,124.1046,OUT046,True,0.8747287913603855,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
